Site,Year,?13C Wood,d13C Comment
F10,1879,-26.38,precision for size standards in this run are poor - interpret cautiously
F10,1880,-26.12,precision for size standards in this run are poor - interpret cautiously
F10,1881,-26.02,precision for size standards in this run are poor - interpret cautiously
F10,1882,-25.65,precision for size standards in this run are poor - interpret cautiously
F10,1883,-25.86,precision for size standards in this run are poor - interpret cautiously
F10,1884,-25.48,precision for size standards in this run are poor - interpret cautiously
F10,1885,-25.94,precision for size standards in this run are poor - interpret cautiously
F10,1886,-26.3,precision for size standards in this run are poor - interpret cautiously
F10,1887,-25.86,precision for size standards in this run are poor - interpret cautiously
F10,1888,-25.35,precision for size standards in this run are poor - interpret cautiously
F10,1889,-24.64,precision for size standards in this run are poor - interpret cautiously
F10,1890,-25.31,precision for size standards in this run are poor - interpret cautiously
F10,1891,-25.14,precision for size standards in this run are poor - interpret cautiously
F10,1892,-24.92,precision for size standards in this run are poor - interpret cautiously
F10,1893,-25.04,precision for size standards in this run are poor - interpret cautiously
F10,1894,-24.98,precision for size standards in this run are poor - interpret cautiously
F10,1895,-24.34,precision for size standards in this run are poor - interpret cautiously
F10,1896,-24.49,precision for size standards in this run are poor - interpret cautiously
F10,1897,-24.6,precision for size standards in this run are poor - interpret cautiously
F10,1898,-24.55,precision for size standards in this run are poor - interpret cautiously
F10,1899,-24.5,precision for size standards in this run are poor - interpret cautiously
F10,1900,-24.53,precision for size standards in this run are poor - interpret cautiously
F10,1901,-24.59,precision for size standards in this run are poor - interpret cautiously
F10,1902,-24.32,precision for size standards in this run are poor - interpret cautiously
F10,1903,-24.62,precision for size standards in this run are poor - interpret cautiously
F10,1904,-24.48,precision for size standards in this run are poor - interpret cautiously
F10,1905,-24.5,precision for size standards in this run are poor - interpret cautiously
F10,1906,-24.36,precision for size standards in this run are poor - interpret cautiously
F10,1907,-25,precision for size standards in this run are poor - interpret cautiously
F10,1908,-24.72,precision for size standards in this run are poor - interpret cautiously
F10,1909,-25.36,precision for size standards in this run are poor - interpret cautiously
F10,1910,-24.43,precision for size standards in this run are poor - interpret cautiously
F10,1911,-25.07,precision for size standards in this run are poor - interpret cautiously
F10,1912,-24.69,precision for size standards in this run are poor - interpret cautiously
F10,1913,-24.7,precision for size standards in this run are poor - interpret cautiously
F10,1914,-24.62,precision for size standards in this run are poor - interpret cautiously
F10,1915,-25.49,precision for size standards in this run are poor - interpret cautiously
F10,1916,-24.85,precision for size standards in this run are poor - interpret cautiously
F10,1917,-25.45,precision for size standards in this run are poor - interpret cautiously
F10,1918,-25.68,precision for size standards in this run are poor - interpret cautiously
F10,1919,-25.34,precision for size standards in this run are poor - interpret cautiously
F10,1920,-25.51,precision for size standards in this run are poor - interpret cautiously
F10,1921,-25.45,precision for size standards in this run are poor - interpret cautiously
F10,1922,-25.12,precision for size standards in this run are poor - interpret cautiously
F10,1923,-25.12,precision for size standards in this run are poor - interpret cautiously
F10,1924,-25.56,precision for size standards in this run are poor - interpret cautiously
F10,1925,-25.52,precision for size standards in this run are poor - interpret cautiously
F10,1926,-25.19,precision for size standards in this run are poor - interpret cautiously
F10,1927,-25.73,precision for size standards in this run are poor - interpret cautiously
F10,1928,-24.87,precision for size standards in this run are poor - interpret cautiously
F10,1929,-25.37,precision for size standards in this run are poor - interpret cautiously
F10,1930,-24.92,precision for size standards in this run are poor - interpret cautiously
F10,1931,-25.17,precision for size standards in this run are poor - interpret cautiously
F10,1932,-24.96,precision for size standards in this run are poor - interpret cautiously
F10,1933,-25.11,precision for size standards in this run are poor - interpret cautiously
F10,1934,-24.98,precision for size standards in this run are poor - interpret cautiously
F10,1935,-25.43,precision for size standards in this run are poor - interpret cautiously
F10,1936,-24.94,precision for size standards in this run are poor - interpret cautiously
F10,1937,-24.86,precision for size standards in this run are poor - interpret cautiously
F10,1938,-24.78,precision for size standards in this run are poor - interpret cautiously
F10,1939,-24.57,precision for size standards in this run are poor - interpret cautiously
F10,1940,-25,precision for size standards in this run are poor - interpret cautiously
F10,1941,-24.98,precision for size standards in this run are poor - interpret cautiously
F10,1942,-25.51,precision for size standards in this run are poor - interpret cautiously
F10,1943,-25.46,precision for size standards in this run are poor - interpret cautiously
F10,1944,-25.52,precision for size standards in this run are poor - interpret cautiously
F10,1945,-25.44,precision for size standards in this run are poor - interpret cautiously
F10,1946,-25.67,precision for size standards in this run are poor - interpret cautiously
F10,1947,-25.18,precision for size standards in this run are poor - interpret cautiously
F10,1948,-25.67,precision for size standards in this run are poor - interpret cautiously
F10,1949,-25.02,precision for size standards in this run are poor - interpret cautiously
F10,1950,-25.43,precision for size standards in this run are poor - interpret cautiously
F10,1951,-25.44,precision for size standards in this run are poor - interpret cautiously
F10,1952,-25.34,precision for size standards in this run are poor - interpret cautiously
F10,1953,-25.02,precision for size standards in this run are poor - interpret cautiously
F10,1954,-25.79,precision for size standards in this run are poor - interpret cautiously
F10,1955,-25.34,precision for size standards in this run are poor - interpret cautiously
F10,1956,-25.61,precision for size standards in this run are poor - interpret cautiously
F10,1957,-25.35,precision for size standards in this run are poor - interpret cautiously
F10,1958,-25.24,precision for size standards in this run are poor - interpret cautiously
F10,1959,-25.57,precision for size standards in this run are poor - interpret cautiously
F10,1960,-24.92,precision for size standards in this run are poor - interpret cautiously
F10,1961,-25.44,precision for size standards in this run are poor - interpret cautiously
F10,1962,-25.58,precision for size standards in this run are poor - interpret cautiously
F10,1963,-25.21,precision for size standards in this run are poor - interpret cautiously
F10,1964,-25.65,precision for size standards in this run are poor - interpret cautiously
F10,1965,-25.3,precision for size standards in this run are poor - interpret cautiously
F10,1966,-26.11,precision for size standards in this run are poor - interpret cautiously
F10,1967,-26.19,precision for size standards in this run are poor - interpret cautiously
F10,1968,-25.67,precision for size standards in this run are poor - interpret cautiously
F10,1969,-25.71,precision for size standards in this run are poor - interpret cautiously
F10,1970,-26.29,precision for size standards in this run are poor - interpret cautiously
F10,1971,-25.9,precision for size standards in this run are poor - interpret cautiously
F10,1972,-25.64,precision for size standards in this run are poor - interpret cautiously
F10,1973,-25.09,precision for size standards in this run are poor - interpret cautiously
F10,1974,-25.14,precision for size standards in this run are poor - interpret cautiously
F10,1975,-24.97,precision for size standards in this run are poor - interpret cautiously
F10,1976,-25.08,precision for size standards in this run are poor - interpret cautiously
F10,1977,-25.21,precision for size standards in this run are poor - interpret cautiously
F10,1978,-25.2,precision for size standards in this run are poor - interpret cautiously
F10,1979,-25.21,precision for size standards in this run are poor - interpret cautiously
F10,1980,-25.57,precision for size standards in this run are poor - interpret cautiously
F10,1981,-25.07,precision for size standards in this run are poor - interpret cautiously
F10,1982,-25.58,precision for size standards in this run are poor - interpret cautiously
F10,1983,-24.59,precision for size standards in this run are poor - interpret cautiously
F10,1984,-25.31,precision for size standards in this run are poor - interpret cautiously
F10,1985,-26.58,precision for size standards in this run are poor - interpret cautiously
F10,1986,-25.74,precision for size standards in this run are poor - interpret cautiously
F10,1987,-25.18,precision for size standards in this run are poor - interpret cautiously
F10,1988,-26.31,precision for size standards in this run are poor - interpret cautiously
F10,1989,-25.62,precision for size standards in this run are poor - interpret cautiously
F10,1990,-25.68,precision for size standards in this run are poor - interpret cautiously
F10,1991,-25.68,precision for size standards in this run are poor - interpret cautiously
F10,1992,-25.91,precision for size standards in this run are poor - interpret cautiously
F10,1993,-28.06,precision for size standards in this run are poor - interpret cautiously
F10,1994,-25.58,precision for size standards in this run are poor - interpret cautiously
F10,1995,-27.37,precision for size standards in this run are poor - interpret cautiously
F10,1996,-26.37,precision for size standards in this run are poor - interpret cautiously
F10,1997,-26.29,precision for size standards in this run are poor - interpret cautiously
F10,1998,-25.87,precision for size standards in this run are poor - interpret cautiously
F10,1999,-28.06,
F10,2000,-27.62,
F10,2001,-26.6,
F10,2002,-28.69,
F10,2003,-26.98,
F10,2004,-28.48,
F10,2005,-27.17,
F10,2006,-27.21
F10,2007,-27.59
F10,2008,-27.51
F10,2009,-27.45
F10,2010,-27.09
F11,2001,-28.71
F11,2002,-29.52
F11,2003,-29.03
F11,2004,-28.61
F11,2005,-28.67
F11,2006,-28.71
F11,2007,-28.71
F11,2008,-28.73
F11,2009,-28.29
F11,2010,-28.65
F12,1915,-26.51
F12,1916,-27
F12,1917,-27.26
F12,1918,-26.9
F12,1919,-25.62
F12,1920,-25.49
F12,1921,-25.28
F12,1922,-25.85
F12,1923,-26.41
F12,1924,-26.58
F12,1925,-26.07
F12,1926,-25.77
F12,1927,-25.67
F12,1928,-24.9
F12,1929,-24.9
F12,1930,-25.12
F12,1931,-24.73
F12,1932,-25.05
F12,1933,-25.17
F12,1934,-25.74
F12,1935,-25.51
F12,1936,-24.53
F12,1937,-24.72
F12,1938,-25.24
F12,1939,-24.15
F12,1940,-25.65
F12,1941,-25.23
F12,1942,-25.4
F12,1943,-26.25
F12,1944,-25.54
F12,1945,-25.52
F12,1946,-25.44
F12,1947,-26.12
F12,1948,-25.69
F12,1949,-26.07
F12,1950,-26.16
F12,1951,-25.37
F12,1952,-25.54
F12,1953,-25.35
F12,1954,-24.6
F12,1955,-24.86
F12,1956,-24.59
F12,1957,-25.26
F12,1958,-25.88
F12,1959,-25.44
F12,1960,-24.55
F12,1961,-25.8
F12,1962,-26.35
F12,1963,-26
F12,1964,-25.58
F12,1965,-25.37
F12,1966,-25.77
F12,1967,-25.71
F12,1968,-26.51
F12,1969,-25.46
F12,1970,-25.49
F12,1971,-25.51
F12,1972,-25.56
F12,1973,-25.53
F12,1974,-25.78
F12,1975,-26.6
F12,1976,-26.19
F12,1977,-26.67
F12,1978,-26.13
F12,1979,-25.5
F12,1980,-25.16
F12,1981,-25.96
F12,1982,-25.87
F12,1983,-26.56
F12,1984,-26.25
F12,1985,-25.56
F12,1986,-25.84
F12,1987,-26.11
F12,1988,-26.17
F12,1989,-25.75
F12,1990,-25.21
F12,1991,-25.84
F12,1992,-26.34
F12,1993,-26.52
F12,1994,-26.29
F12,1995,-26.08
F12,1996,-26.01
F12,1997,-26.28
F12,1998,-26.78
F12,1999,-26.72
F12,2000,-27.01
F12,2001,-26.13
F12,2002,-26.04
F12,2003,-26.34
F12,2004,-26.85
F12,2005,-26.17
F12,2006,-26.13
F12,2007,-26.43
F12,2008,-26.24
F12,2009,-27.47
F12,2010,-27.11
F13,1905,-26.63
F13,1906,-26.09
F13,1907,-27.16
F13,1908,-27.36
F13,1909,-25.35
F13,1910,-26.22
F13,1911,-26.75
F13,1912,-26.65
F13,1913,-25.34
F13,1914,-27.66
F13,1915,-27.18
F13,1916,-27.53
F13,1917,-27.47
F13,1918,-27.4
F13,1919,-26.46
F13,1920,-26.19
F13,1921,-26.24
F13,1922,-26.76
F13,1923,-26.87
F13,1924,-26.94
F13,1925,-26.69
F13,1926,-26.19
F13,1927,-26.02
F13,1928,-26.97
F13,1929,-26.31
F13,1930,-27.56
F13,1931,-25.69
F13,1932,-26.22
F13,1933,-26.69
F13,1934,-25.3
F13,1935,-26.56
F13,1936,-26.28
F13,1937,-26.48
F13,1938,-25.66
F13,1939,-26.29
F13,1940,-26.95
F13,1941,-26.11
F13,1942,-26.73
F13,1943,-26.59
F13,1944,-26.02
F13,1945,-25.11
F13,1946,-26.69
F13,1947,-26.15
F13,1948,-25.91
F13,1949,-26.59
F13,1950,-26.13
F13,1951,-26.7
F13,1952,-26.5
F13,1953,-26.35
F13,1954,-26.44
F13,1955,-26.63
F13,1956,-26.51
F13,1957,-26.82
F13,1958,-26.57
F13,1959,-26.85
F13,1961,-26.09
F13,1962,-26.21
F13,1963,-26.62
F13,1964,-26.29
F13,1965,-26.06
F13,1966,-25.97
F13,1967,-26.71
F13,1968,-25.84
F13,1969,-26.56
F13,1970,-26.37
F13,1971,-26.74
F13,1972,-26.67
F13,1973,-26.38
F13,1974,-26.09
F13,1975,-26.57
F13,1976,-26.68
F13,1977,-26.05
F13,1978,-26.38
F13,1979,-27
F13,1980,-26.12
F13,1981,-26.35
F13,1982,-26.74
F13,1983,-27.11
F13,1984,-25.86
F13,1985,-26.6
F13,1986,-26.98
F13,1987,-26.22
F13,1988,-27.01
F13,1989,-26.91
F13,1990,-26.08
F13,1991,-26.19
F13,1992,-26.48
F13,1993,-26.65
F13,1994,-26.33
F13,1995,-25.82
F13,1996,-25.9
F13,1997,-26.3
F13,1998,-27.2
F13,1999,-26.87
F13,2000,-26.7
F13,2001,-26.9
F13,2002,-27.04
F13,2003,-27.22
F13,2004,-27.39
F13,2005,-27.24
F13,2006,-26.95
F13,2007,-27.1
F13,2008,-27.62
F13,2009,-27.62
F13,2010,-27.76
F14,1981,-27.82
F14,1982,-27.53
F14,1983,-28.23
F14,1984,-28.01
F14,1985,-28.26
F14,1986,-28.14
F14,1987,-27.35
F14,1988,-27.82
F14,1989,-27.03
F14,1990,-27.6
F14,1991,-27.09
F14,1992,-27.65
F14,1993,-27.83
F14,1994,-27.59
F14,1995,-24.56
F14,1996,-26.75
F14,1997,-27.33
F14,1998,-27.33
F14,1999,-27.31
F14,2000,-27.27
F14,2001,-26.63
F14,2002,-26.6
F14,2003,-27.24
F14,2004,-28.09
F14,2005,-27.68
F14,2006,-26.74
F14,2007,-27.44
F14,2008,-27.72
F14,2009,-27.69
F14,2010,-27.32
F15,2009,-26.54
F15,2008,-26.79
F15,2007,-26.96
F15,2006,-26.56
F15,2005,-26.94
F15,2004,-26.49
F15,2003,-25.98
F15,2002,-26.19
F15,2001,-26.02
F15,2000,-26.02
F15,1999,-25.76
F15,1998,-25.37
F15,1997,-25.79
F15,1996,-25.89
F15,1995,-25.68
F15,1994,-25.62
F15,1993,-26.04
F15,1992,-25.08
F15,1991,-25.28
F15,1990,-24.65
F15,1989,-24.65
F15,1988,-24.62
F15,1987,-24.91
F15,1986,-24.48
F15,1985,-25.21
F15,1915,-25.45
F15,1916,-25.24
F15,1917,-25.37
F15,1918,-25.51
F15,1919,-24.91
F15,1920,-24.65
